,LATITUDE,LONGITUDE,ALTITUDE IN,2030 Med,Damage 2030,Damage Done 30,% 30,2060 Med,Damage 2060,Damage Done 60,Damage Done 60,% 60,LOT SIZE,LIST PRICE,year,Cluster
1586,25.854501000000003,-80.135416,21.6,11,102517.6733,532482.3267,16.14451549,21,227496.1828,407503.8172,407503.8172,35.82617051,10695.63624,635000,2014,0
1587,25.860571,-80.132021,85.2,11,102517.6733,527482.3267,16.27264656,21,227496.1828,402503.8172,402503.8172,36.110505200000006,10695.63624,630000,2014,0
1588,25.818049,-80.194064,106.8,11,55113.75,573886.25,8.762122417,21,122302.5,506697.5,506697.5,19.44395866,5750.0,629000,2017,0
1589,25.856258,-80.178067,34.8,11,79076.25,549923.75,12.57174086,21,175477.5,453522.5,453522.5,27.89785374,8250.0,629000,2019,0
1590,25.829302,-80.18148199999999,3.6,11,52353.27,576646.73,8.323254372000001,21,116176.74,512823.26,512823.26,18.47006995,5462.0,629000,2017,0
1591,25.849907,-80.13888299999999,166.8,11,71120.7,557879.3,11.30694754,21,157823.4,471176.6,471176.6,25.09116057,7420.0,629000,2016,0
1592,25.850779,-80.138547,60.0,11,102517.6733,526482.3267,16.29851722,21,227496.1828,401503.8172,401503.8172,36.16791459,10695.63624,629000,2015,0
1593,25.815839999999998,-80.192406,9.6,11,50321.25,574678.75,8.0514,21,111667.5,513332.5,513332.5,17.8668,5250.0,625000,2018,0
1594,25.859173000000002,-80.128486,85.2,11,102517.6733,522482.3267,16.40282773,21,227496.1828,397503.8172,397503.8172,36.39938924,10695.63624,625000,2019,0
1595,25.844479,-80.180295,2.4,11,59906.25,565093.75,9.585,21,132937.5,492062.5,492062.5,21.27,6250.0,625000,2018,0
1596,25.851523,-80.134098,22.8,11,79967.655,545032.345,12.7948248,21,177455.61,447544.39,447544.39,28.3928976,8343.0,625000,2018,0
1597,25.837476000000002,-80.18349,166.8,11,55113.75,569886.25,8.8182,21,122302.5,502697.5,502697.5,19.5684,5750.0,625000,2017,0
1598,25.857275,-80.12700600000001,166.8,11,102517.6733,522482.3267,16.40282773,21,227496.1828,397503.8172,397503.8172,36.39938924,10695.63624,625000,2017,0
1599,25.859325,-80.142811,102.0,11,71206.965,553793.035,11.3931144,21,158014.83,466985.17,466985.17,25.2823728,7429.0,625000,2016,0
1600,25.841708999999998,-80.176653,10.8,11,63443.115,561556.885,10.150898399999999,21,140786.13,484213.87,484213.87,22.525780800000003,6619.0,625000,2016,0
1601,25.845924,-80.15864499999999,60.0,11,102517.6733,522482.3267,16.40282773,21,227496.1828,397503.8172,397503.8172,36.39938924,10695.63624,625000,2016,0
1602,25.851461999999998,-80.135887,166.8,11,61641.135,563358.865,9.862581599999999,21,136787.37,488212.63,488212.63,21.885979199999998,6431.0,625000,2016,0
1603,25.860279000000002,-80.136173,166.8,11,102517.6733,522482.3267,16.40282773,21,227496.1828,397503.8172,397503.8172,36.39938924,10695.63624,625000,2016,0
1604,25.855373999999998,-80.19310300000001,60.0,11,102517.6733,522482.3267,16.40282773,21,227496.1828,397503.8172,397503.8172,36.39938924,10695.63624,625000,2015,0
1605,25.845734,-80.152495,43.2,11,102517.6733,522482.3267,16.40282773,21,227496.1828,397503.8172,397503.8172,36.39938924,10695.63624,625000,2015,0
1606,25.860698,-80.133549,166.8,11,102517.6733,522482.3267,16.40282773,21,227496.1828,397503.8172,397503.8172,36.39938924,10695.63624,625000,2014,0
1607,25.843931,-80.182009,166.8,11,56551.5,568348.5,9.04968795,21,125493.0,499407.0,499407.0,20.08209313,5900.0,624900,2018,0
1608,25.824,-80.183838,166.8,11,80159.355,543840.645,12.84605048,21,177881.01,446118.99,446118.99,28.50657212,8363.0,624000,2019,0
1609,25.863152,-80.192825,85.19999886,11,102517.6733,520782.3267,16.44756511,21,227496.1828,395803.8172,395803.8172,36.49866561,10695.63624,623300,2014,0
1610,25.863152,-80.192825,85.19999886,11,102517.6733,517809.3267,16.52639226,21,227496.1828,392830.8172,392830.8172,36.67359034,10695.63624,620327,2015,0
1611,25.822892,-80.187228,166.8,11,102517.6733,517482.3267,16.5351086,21,227496.1828,392503.8172,392503.8172,36.69293270000001,10695.63624,620000,2014,0
1612,25.860757,-80.173996,85.2,11,89859.375,530140.625,14.49344758,21,199406.25,420593.75,420593.75,32.16229839,9375.0,620000,2017,0
1613,25.813153,-80.191714,166.7999954,11,102517.6733,517382.3267,16.53777598,21,227496.1828,392403.8172,392403.8172,36.69885187,10695.63624,619900,2014,0
1614,25.851459,-80.175459,85.2,11,79871.805,539128.195,12.90336107,21,177242.91,441757.09,441757.09,28.633749600000005,8333.0,619000,2018,0
1615,25.844992,-80.157815,166.8,11,73804.5,545195.5,11.92318255,21,163779.0,455221.0,455221.0,26.45864297,7700.0,619000,2016,0
1616,25.843256,-80.177876,60.0,11,89916.885,528083.115,14.54965777,21,199533.87,418466.13,418466.13,32.28703398,9381.0,618000,2019,0
1617,25.816825,-80.192448,60.0,11,50330.835,564669.165,8.18387561,21,111688.77,503311.23,503311.23,18.16077561,5251.0,615000,2017,0
1618,25.848989000000003,-80.18247,36.0,11,120962.7,494037.3,19.66873171,21,268427.4,346572.6,346572.6,43.64673171,12620.0,615000,2018,0
1619,25.839873,-80.179974,85.2,11,49171.05,565828.95,7.995292683,21,109115.1,505884.9,505884.9,17.74229268,5130.0,615000,2017,0
1620,25.8436,-80.180766,76.8,11,56551.5,553448.5,9.270737705,21,125493.0,484507.0,484507.0,20.57262295,5900.0,610000,2017,0
1621,25.855373999999998,-80.19310300000001,60.0,11,102517.6733,507472.3267,16.80645147,21,227496.1828,382493.8172,382493.8172,37.29506758,10695.63624,609990,2014,0
1622,25.842354999999998,-80.18180600000001,3.6,11,84827.25,525072.75,13.90838662,21,188239.5,421660.5,421660.5,30.8639941,8850.0,609900,2019,0
1623,25.845805,-80.15026,42.0,11,68436.9,539063.1,11.26533333,21,151867.8,455632.2,455632.2,24.99881481,7140.0,607500,2019,0
1624,25.842776,-80.181798,18.0,11,56551.5,543448.5,9.42525,21,125493.0,474507.0,474507.0,20.9155,5900.0,600000,2019,0
1625,25.846319,-80.15786999999999,166.8,11,73804.5,526195.5,12.30075,21,163779.0,436221.0,436221.0,27.2965,7700.0,600000,2017,0
1626,25.855832,-80.137695,37.2,11,69012.0,530988.0,11.502,21,153144.0,446856.0,446856.0,25.524,7200.0,600000,2017,0
1627,25.846841,-80.158372,45.6,11,76680.0,523320.0,12.78,21,170160.0,429840.0,429840.0,28.36,8000.0,600000,2016,0
1628,25.841008,-80.177764,166.8,11,71887.5,528112.5,11.98125,21,159525.0,440475.0,440475.0,26.5875,7500.0,600000,2016,0
1629,25.813153,-80.191714,166.7999954,11,102517.6733,497481.3267,17.08630737,21,227496.1828,372502.8172,372502.8172,37.91609365,10695.63624,599999,2014,0
1630,25.854006,-80.188642,60.0,11,143775.0,456224.0,23.96253994,21,319050.0,280949.0,280949.0,53.17508863,15000.0,599999,2018,0
1631,25.847020999999998,-80.15374200000001,166.8,11,102517.6733,497481.3267,17.08630737,21,227496.1828,372502.8172,372502.8172,37.91609365,10695.63624,599999,2015,0
1632,25.850314,-80.139877,60.0,11,102517.6733,497481.3267,17.08630737,21,227496.1828,372502.8172,372502.8172,37.91609365,10695.63624,599999,2015,0
1633,25.818117,-80.191138,90.0,11,102517.6733,497382.3267,17.08912708,21,227496.1828,372403.8172,372403.8172,37.92235085,10695.63624,599900,2016,0
1634,25.851262,-80.136843,18.0,11,62302.5,537597.5,10.38548091,21,138255.0,461645.0,461645.0,23.04634106,6500.0,599900,2019,0
1635,25.858575,-80.188239,85.2,11,97048.125,502851.875,16.17738373,21,215358.75,384541.25,384541.25,35.89910818,10125.0,599900,2017,0
1636,25.843511,-80.183322,45.6,11,84827.25,515072.75,14.14023171,21,188239.5,411660.5,411660.5,31.37847975,8850.0,599900,2016,0
1637,25.855373999999998,-80.19310300000001,60.0,11,102517.6733,497382.3267,17.08912708,21,227496.1828,372403.8172,372403.8172,37.92235085,10695.63624,599900,2015,0
1638,25.863152,-80.192825,85.19999886,11,102517.6733,497032.3267,17.09910322,21,227496.1828,372053.8172,372053.8172,37.94448883,10695.63624,599550,2014,0
1639,25.849816,-80.177501,39.6,11,64986.3,534513.7,10.840083400000001,21,144210.6,455289.4,455289.4,24.05514595,6780.0,599500,2018,0
1640,25.856597,-80.191553,3.6,11,79363.8,519636.2,13.2493823,21,176115.6,422884.4,422884.4,29.40160267,8280.0,599000,2019,0
1641,25.860186,-80.18068000000001,60.0,11,67095.0,531905.0,11.20116861,21,148890.0,450110.0,450110.0,24.85642738,7000.0,599000,2019,0
1642,25.858598,-80.17584599999999,43.2,11,95850.0,503150.0,16.00166945,21,212700.0,386300.0,386300.0,35.50918197,10000.0,599000,2019,0
1643,25.843621,-80.180174,1.2,11,84827.25,514172.75,14.16147746,21,188239.5,410760.5,410760.5,31.42562604,8850.0,599000,2018,0
1644,25.84666,-80.154628,96.0,11,68436.9,530563.1,11.42519199,21,151867.8,447132.2,447132.2,25.35355593,7140.0,599000,2018,0
1645,25.844793,-80.18514499999999,110.4,11,67095.0,531905.0,11.20116861,21,148890.0,450110.0,450110.0,24.85642738,7000.0,599000,2018,0
1646,25.859317,-80.17966700000001,93.6,11,132848.1,466151.9,22.17831386,21,294802.2,304197.8,304197.8,49.21572621,13860.0,599000,2018,0
1647,25.842095999999998,-80.179893,26.4,11,73123.965,525876.035,12.20767362,21,162268.83,436731.17,436731.17,27.08995492,7629.0,599000,2018,0
1648,25.860441,-80.140062,166.8,11,71206.965,527793.035,11.88764023,21,158014.83,440985.17,440985.17,26.37977129,7429.0,599000,2018,0
1649,25.855373999999998,-80.19310300000001,60.0,11,67861.8,531138.2,11.32918197,21,150591.6,448408.4,448408.4,25.14050083,7080.0,599000,2018,0
1650,25.844403,-80.15858,4.8,11,73804.5,525195.5,12.32128548,21,163779.0,435221.0,435221.0,27.34207012,7700.0,599000,2018,0
1651,25.842738,-80.182705,24.0,11,84827.25,514172.75,14.16147746,21,188239.5,410760.5,410760.5,31.42562604,8850.0,599000,2018,0
1652,25.840231,-80.178671,166.8,11,59906.25,539093.75,10.00104341,21,132937.5,466062.5,466062.5,22.19323873,6250.0,599000,2017,0
1653,25.859141,-80.187882,52.8,11,60864.75,538135.25,10.1610601,21,135064.5,463935.5,463935.5,22.54833055,6350.0,599000,2017,0
1654,25.843131,-80.126041,60.0,11,71887.5,527112.5,12.00125209,21,159525.0,439475.0,439475.0,26.63188648,7500.0,599000,2017,0
1655,25.860209,-80.1754,60.0,11,84376.755,514623.245,14.08626962,21,187239.81,411760.19,411760.19,31.25873289,8803.0,599000,2017,0
1656,25.840163,-80.18095500000001,85.2,11,59906.25,539093.75,10.00104341,21,132937.5,466062.5,466062.5,22.19323873,6250.0,599000,2017,0
1657,25.854142,-80.173649,166.8,11,49362.75,549637.25,8.240859766,21,109540.5,489459.5,489459.5,18.28722871,5150.0,599000,2017,0
1658,25.861616,-80.18271800000001,85.2,11,92734.875,506265.125,15.48161519,21,205787.25,393212.75,393212.75,34.35513356,9675.0,599000,2016,0
1659,25.845852,-80.153708,31.2,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2016,0
1660,25.851122,-80.183723,90.0,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2016,0
1661,25.846935000000002,-80.15735,85.2,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2016,0
1662,25.842937,-80.176385,166.8,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2016,0
1663,25.858670999999998,-80.17725899999999,43.2,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2016,0
1664,25.863152,-80.192825,85.19999886,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2015,0
1665,25.813153,-80.191714,166.7999954,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2015,0
1666,25.847051,-80.15254300000001,60.0,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2015,0
1667,25.849847,-80.176183,60.0,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2015,0
1668,25.855373999999998,-80.19310300000001,60.0,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2015,0
1669,25.844896,-80.15280200000001,85.2,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2015,0
1670,25.855373999999998,-80.19310300000001,60.0,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2015,0
1671,25.813153,-80.191714,166.7999954,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2015,0
1672,25.851895000000003,-80.134188,28.80000114,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2015,0
1673,25.813153,-80.191714,166.7999954,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2015,0
1674,25.855373999999998,-80.19310300000001,60.0,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2015,0
1675,25.855373999999998,-80.19310300000001,60.0,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2015,0
1676,25.86018,-80.141148,85.2,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2015,0
1677,25.851111,-80.137463,60.0,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,371503.8172,37.97932934,10695.63624,599000,2014,0
1678,25.854341,-80.13394,3.6,11,56321.46,541678.54,9.418304348,21,124982.52,473017.48,473017.48,20.90008696,5876.0,598000,2018,0
1679,25.861856,-80.192262,166.8,11,92734.875,505265.125,15.50750418,21,205787.25,392212.75,392212.75,34.41258361,9675.0,598000,2017,0
1680,25.843675,-80.179971,166.8,11,73123.965,524876.035,12.22808779,21,162268.83,435731.17,435731.17,27.13525585,7629.0,598000,2016,0
1681,25.859643,-80.130424,60.0,11,102517.6733,495482.3267,17.14342363,21,227496.1828,370503.8172,370503.8172,38.04283993,10695.63624,598000,2015,0
1682,25.855774,-80.173637,102.0,11,99684.0,497316.0,16.69748744,21,221208.0,375792.0,375792.0,37.05326633,10400.0,597000,2018,0
1683,25.844783,-80.181857,63.6,11,77878.125,517621.875,13.07777078,21,172818.75,422681.25,422681.25,29.02078086,8125.0,595500,2019,0
1684,25.851461999999998,-80.135887,60.0,11,61641.135,533358.865,10.35985462,21,136787.37,458212.63,458212.63,22.98947395,6431.0,595000,2018,0
1685,25.824993,-80.186258,18.0,11,79076.25,515923.75,13.29012605,21,175477.5,419522.5,419522.5,29.49201681,8250.0,595000,2018,0
1686,25.855373999999998,-80.19310300000001,60.0,11,57510.0,537490.0,9.665546218,21,127620.0,467380.0,467380.0,21.4487395,6000.0,595000,2017,0
1687,25.850227,-80.17411700000001,166.8,11,70641.45,524358.55,11.87251261,21,156759.9,438240.1,438240.1,26.34620168,7370.0,595000,2016,0
1688,25.860441,-80.140062,21.6,11,71206.965,523793.035,11.96755714,21,158014.83,436985.17,436985.17,26.55711429,7429.0,595000,2016,0
1689,25.84655,-80.152861,3.6,11,65561.4,529438.6,11.01872269,21,145486.8,449513.2,449513.2,24.45156303,6840.0,595000,2016,0
1690,25.863152,-80.192825,85.19999886,11,102517.6733,492482.3267,17.22986106,21,227496.1828,367503.8172,367503.8172,38.23465256,10695.63624,595000,2014,0
1691,25.843268,-80.177399,13.2,11,102517.6733,492382.3267,17.23275733,21,227496.1828,367403.8172,367403.8172,38.24107964,10695.63624,594900,2015,0
1692,25.843175,-80.180722,85.2,11,56551.5,532448.5,9.601273345,21,125493.0,463507.0,463507.0,21.30611205,5900.0,589000,2018,0
1693,25.850675,-80.175138,60.0,11,89859.375,499140.625,15.25626061,21,199406.25,389593.75,389593.75,33.85505093,9375.0,589000,2018,0
1694,25.844794,-80.18141,166.8,11,58947.75,530052.25,10.00810696,21,130810.5,458189.5,458189.5,22.20891341,6150.0,589000,2018,0
1695,25.845523999999997,-80.15369799999999,166.8,11,68436.9,520563.1,11.61916808,21,151867.8,437132.2,437132.2,25.78400679,7140.0,589000,2017,0
1696,25.846676000000002,-80.15373199999999,60.0,11,68436.9,520563.1,11.61916808,21,151867.8,437132.2,437132.2,25.78400679,7140.0,589000,2017,0
1697,25.863152,-80.192825,85.19999886,11,102517.6733,486482.3267,17.40537748,21,227496.1828,361503.8172,361503.8172,38.62413969,10695.63624,589000,2015,0
1698,25.855373999999998,-80.19310300000001,60.0,11,102517.6733,486482.3267,17.40537748,21,227496.1828,361503.8172,361503.8172,38.62413969,10695.63624,589000,2015,0
1699,25.813153,-80.191714,166.7999954,11,102517.6733,486482.3267,17.40537748,21,227496.1828,361503.8172,361503.8172,38.62413969,10695.63624,589000,2014,0
1700,25.853616,-80.13064200000001,37.2,11,65896.875,519103.125,11.26442308,21,146231.25,438768.75,438768.75,24.99679487,6875.0,585000,2018,0
1701,25.86022,-80.127963,90.0,11,102517.6733,482482.3267,17.5243886,21,227496.1828,357503.8172,357503.8172,38.88823637,10695.63624,585000,2018,0
1702,25.860179000000002,-80.180894,36.0,11,137544.75,447455.25,23.51192308,21,305224.5,279775.5,279775.5,52.17512821,14350.0,585000,2018,0
1703,25.825492999999998,-80.18425699999999,7.2,11,79076.25,505923.75,13.51730769,21,175477.5,409522.5,409522.5,29.99615385,8250.0,585000,2017,0
1704,25.813153,-80.191714,166.7999954,11,102517.6733,482482.3267,17.5243886,21,227496.1828,357503.8172,357503.8172,38.88823637,10695.63624,585000,2015,0
1705,25.859977999999998,-80.128522,31.2,11,102517.6733,477482.3267,17.67546092,21,227496.1828,352503.8172,352503.8172,39.22347979,10695.63624,580000,2018,0
1706,25.86085,-80.192988,60.0,11,134573.4,445426.6,23.20231034,21,298630.8,281369.2,281369.2,51.48806897,14040.0,580000,2016,0
1707,25.855373999999998,-80.19310300000001,60.0,11,115020.0,464980.0,19.83103448,21,255240.0,324760.0,324760.0,44.00689655,12000.0,580000,2015,0
1708,25.860842,-80.13225899999999,15.6,11,102517.6733,477482.3267,17.67546092,21,227496.1828,352503.8172,352503.8172,39.22347979,10695.63624,580000,2015,0
1709,25.854284,-80.194051,85.2,11,88766.685,491232.315,15.30462725,21,196981.47,383017.53,383017.53,33.96238097,9261.0,579999,2019,0
1710,25.844697,-80.1542,60.0,11,102517.6733,477472.3267,17.67576567,21,227496.1828,352493.8172,352493.8172,39.22415606,10695.63624,579990,2016,0
1711,25.846172,-80.154253,9.6,11,68436.9,511463.1,11.80150026,21,151867.8,428032.2,428032.2,26.18861873,7140.0,579900,2018,0
1712,25.842971,-80.17662800000001,24.0,11,67861.8,511138.2,11.72051813,21,150591.6,428408.4,428408.4,26.00891192,7080.0,579000,2019,0
1713,25.846004,-80.154247,12.0,11,68436.9,510563.1,11.81984456,21,151867.8,427132.2,427132.2,26.22932642,7140.0,579000,2018,0
1714,25.846027,-80.153366,43.2,11,68436.9,510563.1,11.81984456,21,151867.8,427132.2,427132.2,26.22932642,7140.0,579000,2017,0
1715,25.841532,-80.183441,110.4,11,57989.25,521010.75,10.01541451,21,128683.5,450316.5,450316.5,22.22512953,6050.0,579000,2017,0
1716,25.853003,-80.13693599999999,79.2,11,102517.6733,476482.3267,17.70598849,21,227496.1828,351503.8172,351503.8172,39.29122327,10695.63624,579000,2016,0
1717,25.8503,-80.139702,51.6,11,102517.6733,476482.3267,17.70598849,21,227496.1828,351503.8172,351503.8172,39.29122327,10695.63624,579000,2015,0
1718,25.85292,-80.13525899999999,85.2,11,102517.6733,476482.3267,17.70598849,21,227496.1828,351503.8172,351503.8172,39.29122327,10695.63624,579000,2015,0
1719,25.813153,-80.191714,166.7999954,11,102517.6733,476482.3267,17.70598849,21,227496.1828,351503.8172,351503.8172,39.29122327,10695.63624,579000,2014,0
1720,25.851146,-80.177277,16.8,11,76651.245,499348.755,13.30750781,21,170096.19,405903.81,405903.81,29.53058854,7997.0,576000,2019,0
1721,25.859876999999997,-80.17574,166.8,11,102517.6733,473382.3267,17.80129768,21,227496.1828,348403.8172,348403.8172,39.50272317,10695.63624,575900,2016,0
1722,25.861163,-80.172412,12.0,11,89859.375,485140.625,15.62771739,21,199406.25,375593.75,375593.75,34.67934783,9375.0,575000,2019,0
1723,25.860165,-80.128293,31.2,11,102517.6733,472482.3267,17.82916058,21,227496.1828,347503.8172,347503.8172,39.56455352,10695.63624,575000,2019,0
1724,25.863152,-80.192825,85.19999886,11,100642.5,474357.5,17.50304348,21,223335.0,351665.0,351665.0,38.84086957,10500.0,575000,2018,0
1725,25.842396,-80.180493,3.6,11,84827.25,490172.75,14.75256522,21,188239.5,386760.5,386760.5,32.73730435,8850.0,575000,2018,0
1726,25.844776,-80.18374,3.6,11,41694.75,533305.25,7.25126087,21,92524.5,482475.5,482475.5,16.09121739,4350.0,575000,2017,0
1727,25.845691,-80.180014,33.6,11,68436.9,506563.1,11.90206957,21,151867.8,423132.2,423132.2,26.4117913,7140.0,575000,2017,0
1728,25.845865,-80.153361,166.8,11,68436.9,506563.1,11.90206957,21,151867.8,423132.2,423132.2,26.4117913,7140.0,575000,2017,0
1729,25.841627,-80.179792,10.8,11,57030.75,517969.25,9.918391304,21,126556.5,448443.5,448443.5,22.00982609,5950.0,575000,2017,0
1730,25.855764999999998,-80.173941,60.0,11,99684.0,475316.0,17.33634783,21,221208.0,353792.0,353792.0,38.47095652,10400.0,575000,2017,0
1731,25.844820000000002,-80.180462,85.2,11,102517.6733,472482.3267,17.82916058,21,227496.1828,347503.8172,347503.8172,39.56455352,10695.63624,575000,2016,0
1732,25.855373999999998,-80.19310300000001,60.0,11,102517.6733,472482.3267,17.82916058,21,227496.1828,347503.8172,347503.8172,39.56455352,10695.63624,575000,2014,0
1733,25.853336,-80.13470600000001,31.19999886,11,102517.6733,472382.3267,17.83226184,21,227496.1828,347403.8172,347403.8172,39.57143551,10695.63624,574900,2016,0
1734,25.857272000000002,-80.126948,87.60000229,11,102517.6733,472382.3267,17.83226184,21,227496.1828,347403.8172,347403.8172,39.57143551,10695.63624,574900,2015,0
1735,25.854053,-80.17725300000001,166.8,11,102517.6733,471482.3267,17.86022183,21,227496.1828,346503.8172,346503.8172,39.63348132,10695.63624,574000,2015,0
1736,25.846504,-80.15426500000001,3.600000143,11,68436.9,501463.1,12.00858045,21,151867.8,418032.2,418032.2,26.6481488,7140.0,569900,2016,0
1737,25.862052,-80.18624399999999,166.8,11,92734.875,476265.125,16.29786907,21,205787.25,363212.75,363212.75,36.16647627,9675.0,569000,2019,0
1738,25.843244,-80.187375,19.2,11,69491.25,499508.75,12.21287346,21,154207.5,414792.5,414792.5,27.10149385,7250.0,569000,2018,0
1739,25.846785,-80.157344,72.0,11,76680.0,492320.0,13.47627417,21,170160.0,398840.0,398840.0,29.90509666,8000.0,569000,2018,0
1740,25.840601,-80.18258399999999,166.8,11,71887.5,497112.5,12.63400703,21,159525.0,409475.0,409475.0,28.03602812,7500.0,569000,2017,0
1741,25.844008,-80.17886800000001,75.6,11,102517.6733,466482.3267,18.01716579,21,227496.1828,341503.8172,341503.8172,39.98175444,10695.63624,569000,2016,0
1742,25.829420000000002,-80.186683,7.2,11,102517.6733,466482.3267,18.01716579,21,227496.1828,341503.8172,341503.8172,39.98175444,10695.63624,569000,2015,0
1743,25.855373999999998,-80.19310300000001,60.0,11,82670.625,486329.375,14.52910808,21,183453.75,385546.25,385546.25,32.24143234,8625.0,569000,2017,0
1744,25.855598,-80.18100799999999,48.0,11,61679.475,503320.525,10.91672124,21,136872.45,428127.55,428127.55,24.22521239,6435.0,565000,2018,0
1745,25.861864999999998,-80.19204,166.8,11,92734.875,472265.125,16.41325221,21,205787.25,359212.75,359212.75,36.42252212,9675.0,565000,2016,0
1746,25.855373999999998,-80.19310300000001,60.0,11,102517.6733,462482.3267,18.14472094,21,227496.1828,337503.8172,337503.8172,40.26481111,10695.63624,565000,2014,0
1747,25.854865,-80.13416600000001,3.6,11,61142.715,502857.285,10.84090691,21,135681.33,428318.67,428318.67,24.0569734,6379.0,564000,2018,0
1748,25.851429,-80.178795,166.8,11,50033.7,509966.3,8.934589286,21,111029.4,448970.6,448970.6,19.82667857,5220.0,560000,2018,0
1749,25.839113,-80.18692800000001,166.8,11,48883.5,511116.5,8.729196429,21,108477.0,451523.0,451523.0,19.37089286,5100.0,560000,2018,0
1750,25.863152,-80.192825,85.19999886,11,92016.0,467984.0,16.43142857,21,204192.0,355808.0,355808.0,36.46285714,9600.0,560000,2016,0
1751,25.855373999999998,-80.19310300000001,60.0,11,102517.6733,457482.3267,18.30672738,21,227496.1828,332503.8172,332503.8172,40.62431835,10695.63624,560000,2015,0
1752,25.855373999999998,-80.19310300000001,60.0,11,102517.6733,457482.3267,18.30672738,21,227496.1828,332503.8172,332503.8172,40.62431835,10695.63624,560000,2015,0
1753,25.85991,-80.177566,48.0,11,107236.98,452663.02,19.15288087,21,237968.76,321931.24,321931.24,42.50201107,11188.0,559900,2019,0
1754,25.855462,-80.134826,85.2,11,102517.6733,456607.3267,18.33537641,21,227496.1828,331628.8172,331628.8172,40.68789318,10695.63624,559125,2014,0
1755,25.855373999999998,-80.19310300000001,60.0,11,59906.25,499093.75,10.71668157,21,132937.5,426062.5,426062.5,23.7813059,6250.0,559000,2019,0
1756,25.857163,-80.191896,45.6,11,66615.75,492384.25,11.91694991,21,147826.5,411173.5,411173.5,26.44481216,6950.0,559000,2018,0
1757,25.855373999999998,-80.19310300000001,60.0,11,102517.6733,456482.3267,18.33947645,21,227496.1828,331503.8172,331503.8172,40.69699155,10695.63624,559000,2014,0
1758,25.846129,-80.150272,3.600000143,11,68436.9,490562.1,12.24275893,21,151867.8,407131.2,407131.2,27.16781246,7140.0,558999,2018,0
1759,25.849027,-80.18046600000001,166.8,11,82239.3,472760.7,14.81789189,21,182496.6,372503.4,372503.4,32.88227027,8580.0,555000,2017,0
1760,25.86022,-80.127963,16.8,11,102517.6733,452482.3267,18.47165285,21,227496.1828,327503.8172,327503.8172,40.9903032,10695.63624,555000,2014,0
1761,25.855526,-80.181795,166.8,11,85977.45,464022.55,15.63226364,21,190791.9,359208.1,359208.1,34.68943636,8970.0,550000,2019,0
1762,25.84388,-80.183337,166.8,11,84827.25,465172.75,15.42313636,21,188239.5,361760.5,361760.5,34.22536364,8850.0,550000,2019,0
1763,25.819751,-80.191411,3.6,11,71887.5,478112.5,13.07045455,21,159525.0,390475.0,390475.0,29.00454545,7500.0,550000,2018,0
1764,25.842425,-80.17955500000001,43.2,11,67861.8,482138.2,12.33850909,21,150591.6,399408.4,399408.4,27.38029091,7080.0,550000,2017,0
1765,25.859643,-80.130424,126.0,11,102517.6733,447482.3267,18.63957697,21,227496.1828,322503.8172,322503.8172,41.36294232,10695.63624,550000,2017,0
1766,25.851619,-80.134599,85.2,11,61516.53,488483.47,11.18482364,21,136510.86,413489.14,413489.14,24.82015636,6418.0,550000,2017,0
1767,25.861846,-80.12441700000001,60.0,11,54155.25,495844.75,9.846409091,21,120175.5,429824.5,429824.5,21.85009091,5650.0,550000,2017,0
