MLS NUMBER,STATUS,ADDRESS,BEDS,FBATHS,HBATHS,LIST PRICE,SOLD PRICE,CONTRACT,SETTLED,CITY,SUBDIV,LOT SIZE,TOT SQFT,LIV SQFT,YEAR BUILT,CONST,DESIGN1,DESIGN2,HEAT,COOLING,GAR SPACES,PARKING,GAR DESC,DINING,EXT FEAT,FLOORS,INT FEAT,LOT DESC,POOL2,POOL DIM,ROOF,OTHER ROOM,SEWER,VIEW,WATER,WINDOWS,SUBD INFO,EST TAXES,SPA,POOL1,MSTR BATH,STYLE,SHORT SALE,REO,BLDG UNITS,COMPLEX UNITS,UNIT FLOOR LOC,TOTAL FLOORS,SUBDIVISION INFO,SECURITY INFO,RESTRICTIONS,FEE DESCRIPTION,ASSOC FEE PAID PER,MAINT CHARGE,LAND LEASE,REC LEASE,ASSOCIATION FEE,MIN LEASE,MAINT INCL,DEVELOPMENT NAME,COMPLEX,UNIT #,ROOF,PUBLIC REMARKS,EXPECTED CLOSING DATE,APPROX LOT SIZE,ZIP CODE,PHOTO COUNT,WITHDRAWN DATE,EXPIRATION DATE,PENDING DATE,OFF MARKET DATE,SALE TERMS,DAYS ON MARKET,COUNTY,APN,ENTRY DATE,SELLER CONTRIBUTIONS (Y/N),SELLER CONTRIBUTIONS ($) 
A10234146,Closed Sale,758 NE 90th St,2,2,0,269000,259000,02/27/2017 12:00:00 AM,05/16/2017 12:00:00 AM,Miami,,,1045,1045,2005,Cbs Construction,,,Central Heat,Central Cooling,1,"1 Space, Covered Parking, Guest Parking",Attached,Dining/Living Room,None,Marble Floors,"First Floor Entry, Split Bedroom",,,,,,,,,,,2643,,,Separate Tub & Shower,T52-Townhouse Condo,False,False,,98,1,1,,"Complex Fenced, Walled",Ok To Lease,,Monthly,299,0,0,299,,,Preserve Townhomes,The Preserve Townhomes,501,,"Beautiful 2 bed 2 bath with garage plus 2nd parking space in front.  Ground level unit.  Split bedroom layout with marble flooring, open kitchen, granite counters and stainless appliances.  Gated community at the Preserve Townhomes at Miami Shores offers play park w/ fountain, community room, pool, and is pet friendly.  Between Aventura and Downtown and the Beaches.   Near Publix, TD Bank and more.  Financing friendly community.  Solid budget.",05/15/2017 12:00:00 AM,,33138,12,,08/31/2017 12:00:00 AM,03/15/2017 12:00:00 AM,03/15/2017 12:00:00 AM,Conventional,16,Miami-Dade County,30-32-06-051-0380,03/02/2017 3:09:14 PM,False,
A2041097,Closed Sale,8681 E DIXIE HY,2,1,0,265000,270000,12/03/2014 12:00:00 AM,02/17/2015 12:00:00 AM,Miami,MILLEDGE HGTS,,1298,1298,1938,Concrete Block Construction,Attached,One Story,Electric Heat,Electric Cooling,1,Driveway,,,"Fence, Fruit Trees, Exterior Lighting, Patio, Screened Balcony, Screened Porch","Ceramic Floor, Other Floors","First Floor Entry, Built-Ins, Closet Cabinetry, Bar, Fireplace, Pantry, Stacked Bedroom",Less Than 1/4 Acre Lot,,,,"Florida Room, Glassed Porch, Great Room",Other Sewer,None,Other,,MILLEDGE HGTS,1700,,False,,R30-No Pool/No Water,False,False,,,,,Public Road,,"Ok To Lease, No Restrictions",,,,,,,,,Shorecrest,,,,Charming 3/2 in the heart of Shorecrest.  Wonderful attention to detail and spacious yard with avocado& fruit trees.  Great investment opportuity ,02/16/2015 12:00:00 AM,X,33138,2,,02/28/2015 12:00:00 AM,01/13/2015 12:00:00 AM,02/17/2015 12:00:00 AM,Fha,41,Miami-Dade County,01-32-07-006-0030,12/03/2014 12:00:00 AM,False,
A2183745,Closed Sale,771 NE 82 ST,3,1,0,264900,222000,07/02/2015 12:00:00 AM,12/16/2015 12:00:00 AM,Miami,SHORE CREST,,1433,1433,1927,Concrete Block Construction,Detached,One Story,Other,Other,0,Driveway,,,Other,Other Floors,First Floor Entry,Less Than 1/4 Acre Lot,,,,Other,Municipal Sewer,Other View,Municipal Water,,SHORE CREST,2112,,False,,R30-No Pool/No Water,False,True,,,,,Other Subdiv/Park Info,,Other Restrictions,,,,,,,,,,,,,"A spacious 3/1, 1,433sq ft single family home that stands on a 5,610sq ft lot with no association. Near shopping center, restaurants, highways and many more...hurry!!! Contact listing agent for guide on registration, locating properties & offer entry. Aft t er auction concludes, it may take up to 7 calendar days for offer decision. Communication will be sent to bidders with results & next steps for the accepted offer. Property subject to $2,000 buyer premium paid at closing.",12/07/2015 12:00:00 AM,X,33138,6,,12/29/2015 12:00:00 AM,,12/16/2015 12:00:00 AM,Cash,103,Miami-Dade County,01-32-07-016-0850,10/03/2015 12:00:00 AM,False,0
A2150190,Closed Sale,8351 NE 3 AV,2,1,0,264900,258989,07/24/2015 12:00:00 AM,04/06/2016 12:00:00 AM,Miami,OAKLAND GROVE AMD PL,,1276,1276,1953,Cbs Construction,Detached,One Story,Central Heat,Central Cooling,0,Driveway,,Dining/Living Room,Shed,Wood Floors,First Floor Entry,Less Than 1/4 Acre Lot,,,,"Family Room, Florida Room, Utility Room/Laundry",Municipal Sewer,Garden View,Other,,OAKLAND GROVE AMD PL,1857,False,False,,R30-No Pool/No Water,False,True,,,,,Other Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"Attractive 2/1 plus family room, wood floors, trendy remodeled kitchen, glass interior doors, concrete shed, carport, lush landscaping, just adorable. Minutes to downtown, the beaches and I95 expressway. This is a Fannie Mae Homepath Property. ",03/29/2016 12:00:00 AM,,33138,21,,04/15/2016 12:00:00 AM,01/23/2016 12:00:00 AM,04/06/2016 12:00:00 AM,Conventional,165,Miami-Dade County,01-32-07-027-0370,07/24/2015 12:00:00 AM,False,
A1953751,Closed Sale,7600 COLLINS AV,1,1,0,263000,250000,05/22/2014 12:00:00 AM,06/16/2014 12:00:00 AM,Miami Beach,,,593,593,2004,Cbs Construction,,,Central Heat,Central Cooling,1,1 Space,Attached,,Open Balcony,Wood Floors,Elevator,,,,,,,,,,,2176,,,,C45-Co-Op 5+ Stories,False,False,,,6,10,,"Lobby Secured, Doorman, Fire Alarm",No Restrictions,,Monthly,0,0,0,150,,,,OCEANBLUE CONDO,617,,"MODERN BOUTIQUE BUILDING WITH FULL AMENITIES.SECURE BUILDING ACROSS FROM OCEAN.STAINLESS STEEL APPLIANCES,BALCONY,OCEAN AND BAY VIEW,WASHER DRYER IN THE UNIT. ",07/28/2014 12:00:00 AM,,33141,4,,08/15/2014 12:00:00 AM,06/09/2014 12:00:00 AM,06/16/2014 12:00:00 AM,Cash,18,Miami-Dade County,02-32-02-117-0400,05/22/2014 12:00:00 AM,False,
A1975910,Closed Sale,880 NE 85 ST,2,2,0,261000,218500,07/11/2014 12:00:00 AM,10/29/2014 12:00:00 AM,Miami,BISC HGTS,,1682,1682,1955,Cbs Construction,Detached,One Story,"Electric Heat, Central Heat","Central Cooling, Electric Cooling",0,Driveway,,Dining/Living Room,Fence,Ceramic Floor,"First Floor Entry, Stacked Bedroom, Walk-In Closets",Less Than 1/4 Acre Lot,,,,Utility Room/Laundry,Municipal Sewer,Garden View,Municipal Water,,BISC HGTS,1588,False,False,,R30-No Pool/No Water,False,True,,,,,Other Subdiv/Park Info,,Other Restrictions,,,,,,,,,,,,,"Great buy!  Unique home that features a spacious and open living room, dining room,  remodeled kitchen with island counter, 2 bedrooms, 2 remodeled baths, carport.  Lot 0.17 acres and patio with wood deck. This home is located only a few miles from the oc ean and very close to Biscayne Boulevard, a major commercial thoroughfare that runs to Downtown Miami, restaurants, churches and schools. Much more! Won't last!  Sold in ""AS IS"" condition with all faults.",11/14/2014 12:00:00 AM,X,33138,8,,10/27/2014 12:00:00 AM,10/01/2014 12:00:00 AM,10/29/2014 12:00:00 AM,Cash,82,Miami-Dade County,01-32-07-003-0202,07/11/2014 12:00:00 AM,False,
A2096940,Closed Sale,170 NE 88 ST,2,2,0,260000,260000,04/06/2015 12:00:00 AM,08/20/2015 12:00:00 AM,El Portal,REV PL OF EL JARDIN SEC 2,,1601,1601,1951,Concrete Block With Brick,Detached,One Story,Central Heat,Central Cooling,1,"Other Parking, Driveway",,,Other,Tile Floors,Other Interior Features,Less Than 1/4 Acre Lot,,,,Other,Municipal Sewer,None,Municipal Water,,REV PL OF EL JARDIN SEC 2,5041,,False,,R30-No Pool/No Water,True,False,,,,,Other Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"DO NOT knock on the door or TRESPASS. Approved short sale!!!! Cute 2 bedroom house, needs a new roof, tile and flat roof area, mold remediation, general updating, electrical and plumbing. Back yard is fence with lots of potential, large Florida room. One  car garage.",07/31/2015 12:00:00 AM,X,33138,12,,04/05/2016 12:00:00 AM,06/15/2015 12:00:00 AM,08/20/2015 12:00:00 AM,Cash,70,Miami-Dade County,18-31-01-030-0010,04/06/2015 12:00:00 AM,False,
A2192275,Closed Sale,7272 GARY AV,3,2,1,260000,259000,10/21/2015 12:00:00 AM,09/09/2016 12:00:00 AM,Miami Beach,,,1608,1608,1956,Cbs Construction,,,Central Heat,Central Cooling,2,2 Or More Spaces,Detached,Family/Dining Combination,Patio,"Ceramic Floor, Tile Floors","First Floor Entry, Closet Cabinetry, Handicap Accessible, Pantry",,,,,,,,,,,1860,,,,T51-Townhouse Fee Simple,True,False,,4,1,2,,No Security,No Restrictions,,,0,0,0,0,,,Parkview Island,Parkview Island,7272,,Opportunity in the Miami Beach area to buy a 3 bedroom Townhome 4 blocks to the beaches and access to the waterways. Own like a single family home as there is no asscociation and no maintenance fees. Home will need some repairs per owner. Cash offers only at this time due to condition.,09/30/2016 12:00:00 AM,,33141,1,,04/21/2016 12:00:00 AM,04/19/2016 12:00:00 AM,09/09/2016 12:00:00 AM,Cash,63,Miami-Dade County,02-32-02-014-0220,10/21/2015 7:54:00 AM,False,
A2186680,Closed Sale,3801 INDIAN CREEK DR,0,3,0,260000,260000,09/30/2015 12:00:00 AM,08/17/2016 12:00:00 AM,Indian Creek,,,790,790,1940,Cbs Construction,,,Window/Wall,Wall/Window Unit Cooling,0,Street Parking,,,Other,"Parquet Floors, Tile Floors",No Interior Features,,,,,,,,,,,3383,,,,C23-Condo/Timeshare,False,False,,,1,3,,"Guard At Site, Lobby Secured",Okay To Lease 1st Year,,,0,0,0,0,,,,RIVERVIEW VILLAS CONDO,106,,"FABULOUS ART DECO BUILDING,STEP FROM THE BEACH.THREE FULLY FURNISHED APTS IN A UNIQUE BOUTIQUE STYLE.ALL ON ONE DEED. EARN INCOME THE DAY YOU BUY THEM.THIS IS A TURNKEY VACATION RENTAL BUSINESS THAT REALLY PERFORMS"" ",08/11/2016 12:00:00 AM,,33140,9,,10/01/2016 12:00:00 AM,07/15/2016 12:00:00 AM,08/17/2016 12:00:00 AM,Conventional,206,Miami-Dade County,02-32-26-044-0060,10/09/2015 12:00:00 AM,False,
A2094453,Closed Sale,7322 GARY AV,3,2,1,260000,270000,03/31/2015 12:00:00 AM,07/08/2015 12:00:00 AM,Miami Beach,,,1608,1608,1956,Concrete Block Construction,,,Central Heat,Central Cooling,0,2 Or More Spaces,,,Other,Wood Floors,Other Interior Features,,,,,,,,,,,1514,,,,T51-Townhouse Fee Simple,False,False,,,1,2,,No Security,No Restrictions,,,0,0,0,0,,,,PARK VIEW ISLAND,0,,"SPACIOUS TWO STORY TOWNHOME. NO HOA FEES! BLOCKS FROM THE BEACH, RESTAURANTS, AND SHOPPING. BALCONY IN MASTER BEDROOM.2 FULL BATHS AND 1/2 BATH ON FIRST FLOOR.  ",08/03/2015 12:00:00 AM,,33141,10,,09/30/2015 12:00:00 AM,04/13/2015 12:00:00 AM,07/08/2015 12:00:00 AM,Conventional,13,Miami-Dade County,02-32-02-014-0420,03/31/2015 1:03:00 PM,False,
A2200582,Closed Sale,5445 COLLINS AV,0,1,0,259000,239000,11/08/2015 12:00:00 AM,07/01/2016 12:00:00 AM,Miami Beach,,,590,590,1966,Concrete Block Construction,,,Other,Central Cooling,1,Covered Parking,,,None,Ceramic Floor,Elevator,,,,,,,,,,,2460,,,,C43-Condo-Hotel,False,False,,,4,17,,Fire Alarm,No Restrictions,,Monthly,0,0,0,0,,,,Castle Beach Club,433,,"Beautiful ocean front 1 bedroom unit, special for investors.. no rental restrictions, all utilities included in maintenance fees. ",06/30/2016 12:00:00 AM,,33140,8,,11/08/2016 12:00:00 AM,05/26/2016 12:00:00 AM,07/01/2016 12:00:00 AM,Conventional,200,Miami-Dade County,02-32-14-021-4040,11/08/2015 12:00:00 AM,False,
A2189918,Closed Sale,360 NE 87 ST,2,1,0,259000,250000,10/15/2015 12:00:00 AM,12/08/2015 12:00:00 AM,El Portal,SHERWOOD FOREST,,1025,1025,1939,Cbs Construction,Detached,One Story,No Heat,Wall/Window Unit Cooling,1,Driveway,,,Fence,Wood Floors,First Floor Entry,Less Than 1/4 Acre Lot,,,,Other,Septic Tank,Garden View,Municipal Water,,SHERWOOD FOREST,4009,,False,,R30-No Pool/No Water,False,False,,,,,Other Subdiv/Park Info,,Ok To Lease,,,,,,,,,,,,,"GREAT OPPORTUNITY IN DESIRABLE SHERWOOD FOREST. GREAT POTENTIAL FOR THIS CHARMING HOUSE . ORIGINAL HARD WOOD FLOORS, FIREPLACE, ROOM FOR POOL AND EXPANSION. DUE TO PROPERTY CONDITION, ONLY CASH OFFERS WITH PROOF OF FUNDS WILL BE ACCEPTED. PROPERTY NEEDS M  AJOR REHAB",12/30/2015 12:00:00 AM,X,33138,2,,06/15/2016 12:00:00 AM,12/01/2015 12:00:00 AM,12/08/2015 12:00:00 AM,Cash,47,Miami-Dade County,18-32-07-049-0260,10/15/2015 12:00:00 AM,False,
A2188849,Closed Sale,738 NE 90 ST,2,2,0,259000,251500,10/14/2015 12:00:00 AM,12/04/2015 12:00:00 AM,Miami,,,1045,1045,2005,Cbs Construction,,,Central Heat,Central Cooling,1,1 Space,,,"Fence, Courtyard, Patio","Tile Floors, Wood Floors","First Floor Entry, Walk-In Closets",,,,,,,,,,,940,,,,T52-Townhouse Condo,False,False,,,1,2,,"Card Entry, Phone Entry, Complex Fenced",Okay To Lease,,Monthly,279,0,0,279,,,The Preserve,The Preserve,201,,"Amazing town home in a private gated community located one block south of Miami Shores with walking distance to shops and east of US 1. The modern style unit features porcelain floors on the living area and bamboo on the bedrooms, granite countertop in th e kitchen with a big back yard. Very quiet, relaxing and safe condominium with amenities that includes a pet friendly park, community room and pool/patio. Great Value. It will go fast. Very easy to show.",11/20/2015 12:00:00 AM,,33138,31,,03/31/2016 12:00:00 AM,10/20/2015 12:00:00 AM,12/04/2015 12:00:00 AM,Conventional,6,Miami-Dade County,30-32-06-051-0130,10/14/2015 12:00:00 AM,False,
A2052803,Closed Sale,7600 COLLINS AV,1,1,0,259000,256000,01/06/2015 12:00:00 AM,02/03/2015 12:00:00 AM,Miami Beach,,,593,593,2004,Cbs Construction,,,Central Heat,Central Cooling,1,1 Space,Attached,,Open Balcony,Tile Floors,Elevator,,,,,,,,,,,2176,,,,C45-Co-Op 5+ Stories,False,False,,,6,10,,"Lobby Secured, Doorman, Fire Alarm",No Restrictions,,Monthly,306,0,0,306,,,,OCEANBLUE CONDO,617,,"GREAT OPORTUNITY! PRICED TO SELL. MODERN BOUTIQUE BUILDING.STAINLESS STEEL APPLIANCES, GRANITE COUNTERTOPS, UNOBSTRUCTED OCEAN VIEWS FROM BALCONY. SECURE BUILDING ACROSS FROM OCEAN.CALL L/A FOR APPOINTMENTS.  ",01/19/2015 12:00:00 AM,,33141,1,,06/05/2015 12:00:00 AM,01/12/2015 12:00:00 AM,02/03/2015 12:00:00 AM,Cash,6,Miami-Dade County,02-32-02-117-0400,01/06/2015 12:00:00 AM,False,
A1952796,Closed Sale,8000 EAST DR,2,2,0,255000,250000,05/20/2014 12:00:00 AM,01/03/2015 12:00:00 AM,North Bay Village,,,950,950,1955,Cbs Construction,,,Central Heat,Central Cooling,1,"Assigned Parking, Guest Parking",Detached,,"Barbeque, Courtyard, Deck",Terrazzo Floors,"Vaulted Ceilings, Walk-In Closets",,,,,,,,,,,541,,,,C44-Co-Op 1-4 Stories,False,False,,,3,3,,Complex Fenced,"Daily Rentals Ok, No Lease; 1st Year Owned",,Monthly,296,0,0,296,,,,Biscayne Sea Club,301,,"Reduced, Owner Motivated!!! Very Spacious 2/2 right on the bay, CORNER UNIT with huge balcony overlooking the bay. High Ceilings, terrazo floors, hurricane shutters, dining area, spacious living room area. Gated Community with Secured Entrance, BBQ, Heate d Pool, Boat Dock. GREAT APARTMENT AT A GREAT PRICE, A MUST SEE!!! AGENTS SEE BROKERS REMARKS...",11/04/2014 12:00:00 AM,,33141,15,,11/20/2014 12:00:00 AM,10/10/2014 12:00:00 AM,01/03/2015 12:00:00 AM,Cash,143,Miami-Dade County,23-32-09-021-0350,05/20/2014 12:00:00 AM,False,
A2172358,Closed Sale,1865 79,2,22,0,254000,240000,09/09/2015 12:00:00 AM,06/24/2016 12:00:00 AM,North Bay Village,,,1509,1509,1952,Concrete Block Construction,,,Electric Heat,Electric Cooling,1,Assigned Parking,,,"Open Balcony, Deck",Tile Floors,Split Bedroom,,,,,,,,,,,1304,,,,C42-Condo 5+ Stories,False,False,,,14,16,,Intercom In Lobby,No Restrictions,,Monthly,0,0,0,600,,,,Kennedy House,14K,,Hurry wont last!!! ,06/17/2016 12:00:00 AM,,33141,10,,09/09/2016 12:00:00 AM,05/17/2016 12:00:00 AM,06/24/2016 12:00:00 AM,Cash,225,Miami-Dade County,23-32-09-025-1820,09/09/2015 12:00:00 AM,False,
A2054325,Closed Sale,4737 NE MIAMI PL,3,2,0,250000,305000,01/08/2015 12:00:00 AM,02/27/2015 12:00:00 AM,Miami,SHADOWLAWN,,1443,1443,1923,Stucco Exterior Construction,Detached,One Story,No Heat,No Cooling,0,Driveway,,,Other,"Tile Floors, Wood Floors",Other Interior Features,Less Than 1/4 Acre Lot,,,,Other,Municipal Sewer,Garden View,Municipal Water,,SHADOWLAWN,956,,False,None,R30-No Pool/No Water,False,True,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,Property being sold subject to HUD Guidelines 24 CFR 206.125. Great location just North of Design District. ,02/06/2015 12:00:00 AM,X,33137,7,,01/07/2016 12:00:00 AM,01/14/2015 12:00:00 AM,02/27/2015 12:00:00 AM,Cash,6,Miami-Dade County,01-31-24-017-0490,01/08/2015 12:00:00 AM,False,
A10250619,Closed Sale,4710 Pine Tree Dr,2,2,0,250000,250000,03/31/2017 12:00:00 AM,10/01/2017 12:00:00 AM,Miami Beach,,,1328,1328,1950,Cbs Construction,,,Window/Wall,Wall/Window Unit Cooling,0,Street Parking,,"Breakfast Area, Dining/Living Room","Barbeque, Courtyard, Open Porch","Carpeted Floors, Ceramic Floor","First Floor Entry, Walk-In Closets",,,,,Florida Room,,,,Blinds/Shades,,2373,,,Shower Only,C44-Co-Op 1-4 Stories,False,False,48,,2,2,,Complex Fenced,No Lease; 1st Year Owned,,Monthly,591,0,0,591,,,THE ESQUIRE HOUSE,THE ESQUIRE HOUSE,49,,"This unit is totally Remodeled. New Kitchen. New Baths. Upgraded Electrical unit. Upgraded Routing pipes. NEW! NEW! NEW! Private tree lined, lake front complex is just minutes from the Ocean, Lincoln Road and South Beach. Relax in this this totally remodeled unit and enjoy majestic lake views directly out your window! New Hurricane Windows & Doors. New Electric Service. New Washer/Dryer. Dockage Available. Heated Pool. PET FRIENDLY.",12/31/2017 12:00:00 AM,,33140,15,,10/31/2017 12:00:00 AM,07/07/2017 12:00:00 AM,07/07/2017 12:00:00 AM,Cash,98,Miami-Dade County,02-32-23-013-0470,03/31/2017 10:47:22 AM,False,
A10058091,Closed Sale,8270 NE 4th Avenue,2,1,,250000,250000,03/24/2016 12:00:00 AM,05/06/2016 12:00:00 AM,Miami,FLORA-DEL-RIO,,1253,1253,1953,Concrete Block Construction,Detached,One Story,Central Heat,Central Cooling,1,Driveway,Attached,Other,"Fence, Other, Patio",Tile Floors,Other Interior Features,Less Than 1/4 Acre Lot,,,,Garage Converted,Municipal Sewer,Other View,Municipal Water,Other Windows,FLORA-DEL-RIO,2241,,False,,R30-No Pool/No Water,False,False,,,,,Other Subdiv/Park Info,,Ok To Lease,,,,,,,,,,,,,"Welcome home to your new urban bungalow charm!  This charming cottage is truly amazing. Home features an vintage huge backyard with outdoor patio area ready for outdoor entertaining, gatherings and cooking.  Bonus separate living quarters with bedroom, fu ll bath and separate entrance.  Simply - cozy and charming; Florida living at its best.  Just blocks near Oakland Grove Mini Park or take a short drive to nearby east side beaches. Come and see all the offerings in this up and coming area!",05/06/2016 12:00:00 AM,0.1748,33138,30,,08/31/2016 12:00:00 AM,04/01/2016 12:00:00 AM,05/06/2016 12:00:00 AM,Conventional,8,Miami-Dade County,01-32-07-021-0040,03/29/2016 12:00:00 AM,False,
A10200808,Closed Sale,7939 West Dr,2,2,,249000,220000,04/21/2016 12:00:00 AM,10/13/2017 12:00:00 AM,North Bay Village,,,1450,1450,1956,Cbs Construction,,,Central Heat,"Ceiling Fans, Central Cooling",0,Street Parking,,Dining/Living Room,"Courtyard, Deck",Tile Floors,"Third Floor Entry, Walk-In Closets",,,,,,,,,,,3668,,,Tub Only,C41-Condo 1-4 Stories,False,False,,,3,3,,"Complex Fenced, No Security",Ok To Lease,,Monthly,423,0,0,423,,,,CHATEAU ISLE,303,,"ENJOY ISLAND LIVING! LARGE 2/2 IN HARBOR ISLAND WITH WATER & GARDEN VIEW IN SMALL PEACEFUL CO-OP BUILDING. TILE FLOORS, W/D IN UNIT, PLENTY OF STORAGE.",07/31/2017 12:00:00 AM,,33141,16,,06/30/2017 12:00:00 AM,06/12/2017 12:00:00 AM,06/12/2017 12:00:00 AM,Cash,417,Miami-Dade County,23-32-09-022-0110,01/03/2017 10:51:28 PM,False,
A10014339,Closed Sale,661 NE 88th St,2,1,,249000,250000,01/11/2016 12:00:00 AM,01/28/2016 12:00:00 AM,Miami Shores,North Shore Crest,,826,826,1939,Cbs Construction,Detached,One Story,Central Heat,Central Cooling,0,Driveway,Attached,"Breakfast Area, Dining/Living Room","Open Porch, Room For Pool","Tile Floors, Wood Floors","First Floor Entry, Fireplace, Vaulted Ceilings",Less Than 1/4 Acre Lot,,,,Family Room,Septic Tank,None,Municipal Water,,North Shore Crest,1725,,False,Combination Tub & Shower,R30-No Pool/No Water,False,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"Cash only sale. The house needs some touch up rehab work. Owner is correcting existing violations. Charming two bedroom home nestled in North Shore Crest neighborhood. This home is on a lovely street just off Biscayne blvd, located close to shops, markets , schools, and the beach. Easily add more space to your liking, lots of land in the back yard.",01/25/2016 12:00:00 AM,,33138,15,,06/01/2016 12:00:00 AM,01/15/2016 12:00:00 AM,01/28/2016 12:00:00 AM,Cash,4,Miami-Dade County,30-32-06-028-0170,01/11/2016 12:00:00 AM,False,
A1853201,Closed Sale,1039 NE LITTLE RIVER DR,3,2,0,249000,270000,10/08/2013 12:00:00 AM,03/10/2014 12:00:00 AM,Miami,HAYNSWORTH VILLAGE,,1793,1793,1947,Cbs Construction,Detached,One Story,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",0,Driveway,,Family/Dining Combination,Patio,"Ceramic Floor, Tile Floors",Split Bedroom,Less Than 1/4 Acre Lot,,,,Great Room,Municipal Sewer,Garden View,Municipal Water,,HAYNSWORTH VILLAGE,2383,,False,Separate Tub & Shower,R30-No Pool/No Water,True,False,,,,,Other Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,, ,02/18/2014 12:00:00 AM,60X   100,33138,5,,04/08/2014 12:00:00 AM,12/18/2013 12:00:00 AM,03/10/2014 12:00:00 AM,Conventional,71,Miami-Dade County,01-32-08-008-0140,10/08/2013 12:00:00 AM,False,
A10361484,Closed Sale,1701 N Treasure Dr,2,1,1,248000,240000,10/23/2017 12:00:00 AM,12/18/2017 12:00:00 AM,North Bay Village,,,900,900,1951,Cbs Construction,,,Central Heat,"Ceiling Fans, Central Cooling",0,Street Parking,,Kitchen Dining,Patio,Tile Floors,First Floor Entry,,,,,,,,,,,808,,,,T52-Townhouse Condo,False,False,,,1,2,,No Security,No Trucks/Rv'S,,Monthly,0,0,0,0,,,,North Treasure Townhomes,1,,"Renovated 2/1.5, 2 Story Corner Town House in the Heart of North Bay Village, Tile throughout, gorgeous spacious kitchen, plenty of storage space, washer and dryer in unit. Beautiful tiled patio, walking distance to Restaurants and John F. Kennedy CSWY, Less than 1 Block from the Bay.",,,33141,31,,04/22/2018 12:00:00 AM,11/07/2017 12:00:00 AM,11/07/2017 12:00:00 AM,Conventional,15,Miami-Dade County,23-32-09-049-0010,10/24/2017 4:50:40 PM,False,
