MLS NUMBER,STATUS,ADDRESS,BEDS,FBATHS,HBATHS,LIST PRICE,SOLD PRICE,CONTRACT,SETTLED,CITY,SUBDIV,LOT SIZE,TOT SQFT,LIV SQFT,YEAR BUILT,CONST,DESIGN1,DESIGN2,HEAT,COOLING,GAR SPACES,PARKING,GAR DESC,DINING,EXT FEAT,FLOORS,INT FEAT,LOT DESC,POOL2,POOL DIM,ROOF,OTHER ROOM,SEWER,VIEW,WATER,WINDOWS,SUBD INFO,EST TAXES,SPA,POOL1,MSTR BATH,STYLE,SHORT SALE,REO,BLDG UNITS,COMPLEX UNITS,UNIT FLOOR LOC,TOTAL FLOORS,SUBDIVISION INFO,SECURITY INFO,RESTRICTIONS,FEE DESCRIPTION,ASSOC FEE PAID PER,MAINT CHARGE,LAND LEASE,REC LEASE,ASSOCIATION FEE,MIN LEASE,MAINT INCL,DEVELOPMENT NAME,COMPLEX,UNIT #,ROOF,PUBLIC REMARKS,EXPECTED CLOSING DATE,APPROX LOT SIZE,ZIP CODE,PHOTO COUNT,WITHDRAWN DATE,EXPIRATION DATE,PENDING DATE,OFF MARKET DATE,SALE TERMS,DAYS ON MARKET,COUNTY,APN,ENTRY DATE,SELLER CONTRIBUTIONS (Y/N),SELLER CONTRIBUTIONS ($) 
A10720632,Active,2700 N Bay Rd,11,12,3,19000000,,08/08/2019 12:00:00 AM,,Miami Beach,AMD PLAT OF SUNSET LAKE S,26773,27000,12721,2015,Concrete Block Construction,Attached,"Two Story, Other",Central Heat,Central Cooling,13,"Circular Drive, Driveway",Attached,,"Deck, Exterior Lighting, Fence, Open Balcony, Patio",Tile Floors,"First Floor Entry, Cooking Island, Fire Sprinklers, Skylight, Walk-In Closets",3/4 To Less Than 1 Acre Lot,Below Ground Pool,25X50,,"Den/Library/Office, Family Room, Guest House, Media Room, Other, Utility Room/Laundry",Municipal Sewer,"Bay, Lake, Ocean View, Pool Area View",Municipal Water,,AMD PLAT OF SUNSET LAKE S,109802,,True,,R35-WF/Pool/Ocean Access,False,False,,,,,Spa/Hot Tub,,No Restrictions,,,,,,,,,,,,,"Stunning contemporary estate with the best wide water views on prestigious North Bay Road. This 12,721 SF turnkey mansion sits on an expansive 27,000 SF lot and features 11 bedroom (4 bedroom separate guesthouse), master bedroom and entertainment wings, 3 car garage, gym, private office, party or recording studio room, and luxurious furnishings throughout. The Outdoor includes an expansive pool, Jacuzzi, lush landscaping, reflection pool, large dock, over 100 ft seawall and no fixed bridges to bay, and parking for 10 cars.",,,33140,22,,,,,,67,Miami-Dade County,02-32-27-008-0740,08/19/2019 3:15:20 PM,,
A10749614,Active,941 N Venetian Dr,5,8,0,18500000,,10/02/2019 12:00:00 AM,,Miami,BISCAYNE ISL,15907,,9228,2019,"Cbs Construction, New Construction, Stone Exterior Construction, Stucco Exterior Construction",Attached,"Three Or More Stories, Tri Level","Central Heat, Electric Heat","Central Cooling, Electric Cooling",3,"Covered Parking, Driveway",Attached,"Breakfast Area, Formal Dining, Snack Bar/Counter","Barbeque, Built-In Grill, Exterior Lighting, High Impact Doors, Open Balcony","Marble Floors, Wood Floors","First Floor Entry, Second Floor Entry, Third Floor Entry, Bar, Built-Ins, Closet Cabinetry, Cooking Island, Elevator, Foyer Entry, Other Interior Features, Pantry, Walk-In Closets, Wet Bar",1/4 To Less Than 1/2 Acre Lot,"Automatic Chlorination, Below Ground Pool, Concrete, Heated",55x11,,"Atrium, Den/Library/Office, Family Room, Separate Guest/In-Law Quarters, Maid/In-Law Quarters, Media Room, Utility/Laundry In Garage, Utility Room/Laundry",Municipal Sewer,"Bay, Pool Area View",Municipal Water,"High Impact Windows, Impact Glass, Sliding",BISCAYNE ISL,89958,True,True,"Dual Sinks, Separate Tub & Shower",R35-WF/Pool/Ocean Access,False,False,,,,,Public Road,,No Restrictions,,,,,,0,,,,,,,"941 Venetian: the most jaw dropping immediate impression of any property on the Venetian Islands. Enter through a 19ft door to an aquatic atrium, glass elevator & green wall. Soaring living areas with 11ft ceilings and limestone flooring overlook 100 linear feet of wide open waters & Miami skyline views. Towering at 9,200sq feet with 5 beds, 8 baths, 3 car gallery, 2 family rooms, theatre, office + staff, the spaces unfold into the ultimate Master Suite featuring a suspended plunge pool from the terrace. Revel in the outdoors at the negative edge pool with floating island & from the rooftop lounge. Poliform, Dornbracht, & Toto exemplify the superiority of finishes throughout. Every detail of 941 Venetian reflects the bespoke platform that has governed the creation of this monumental home.",,15907,33139,37,,,,,,11,Miami-Dade County,01-32-31-026-0120,10/02/2019 12:16:22 PM,,
A10549144,Active,825 E Dilido Dr,7,7,1,18400000,,10/04/2018 12:00:00 AM,,Miami Beach,DI LIDO ISLAND,14224,9693,7828,2018,"New Construction, Slab Construction",Detached,Two Story,"Central Heat, Electric Heat","Central Cooling, Electric Cooling, Zoned Cooling",3,Driveway,Attached,"Dining/Living Room, Snack Bar/Counter","Barbeque, Built-In Grill, Exterior Lighting, Fence, High Impact Doors, Open Balcony, Patio",Wood Floors,"First Floor Entry, Built-Ins, Closet Cabinetry, Cooking Island, Laundry Tub, Pantry, Volume Ceilings, Walk-In Closets",1/4 To Less Than 1/2 Acre Lot,"Heated, Whirlpool In Pool",10x48,,"Den/Library/Office, Maid/In-Law Quarters, Storage Room",Municipal Sewer,"Bay, Water View",Municipal Water,"Blinds/Shades, High Impact Windows",DI LIDO ISLAND,107434,True,True,"Bidet, Dual Sinks, Separate Tub & Shower",R35-WF/Pool/Ocean Access,False,False,,,,,"Public Road, Street Lights, Voluntary Hoa",,Ok To Lease,,,,,,,,,Venetian Islands,,,,"ULTRA MODERN NEW WATERFRONT ARCHITECTURAL MASTERPIECE FURNISHED BY ARTEFACTO ON THE VENETIAN ISLANDS! This Wide Bay Tropical Modern Villa is Built with Post Tension Slab Construction & 12' Vitrocsa Glass Invisible Wall Systems. A Rare Find- Newly Built under previous City of Miami Beach Codes to allow for higher ceilings & unique layout w Master Bedroom & Bath + 2 Guest Suites on Water. Family Villa w 7 Beds, 7.5 Baths + Maid's in 8,048 Adj Gross Sq Ft of Living Space on 14,224 Sq Ft Lot w 107' of Waterfront. Double-Sided Infinity Pool w Spa & Rainwater Re-harvesting system; Ipe Wood Dock + New Seawall; Board-Formed Exposed Concrete Structure; Brazilian Cumaru Wood Finishes & White Oak Flooring Thruout; Lutron Home Automation; 80kW Generator; Designed by Choeff Levy Fischman Architecture",,.34,33139,58,,,,,,375,Miami-Dade County,02-32-32-011-0755,10/05/2018 2:51:19 PM,,
A10732814,Active,2142 Bay Ave,8,8,2,17900000,,09/02/2019 12:00:00 AM,,Miami Beach,SUNSET ISLANDS-ISLAND NO,25671,13000,13000,2021,"Concrete Block Construction, Cbs Construction",Attached,Two Story,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",3,"Covered Parking, Driveway, Other Parking, Pavers",,,"Barbeque, Deck, High Impact Doors","Other Floors, Tile Floors","First Floor Entry, Built-Ins, Closet Cabinetry",1/2 To Less Than 3/4 Acre Lot,Below Ground Pool,0,,"Den/Library/Office, Other",Municipal Sewer,Bay,Municipal Water,,SUNSET ISLANDS-ISLAND NO,30380,,True,,R35-WF/Pool/Ocean Access,False,False,,,,,"Bar, Boating",,Ok To Lease,,Monthly,,,,0,,,,,,,"Once in a lifetime opportunity to build your dream home on this one of a kind west facing lot in prestigious and gated Sunset Island IV. Measuring 25,671 sq ft, this magnificent parcel of land boasts 150+ linear feet of water frontage and enjoys incredible unobstructed panoramic Biscayne Bay, Downtown Miami skyline and gorgeous sunset views. Don’t miss your chance to the live in the best location that Miami Beach has to offer. Walking distance to Sunset Harbor retail, restaurants, parks and wellness centers. Only 15 minutes to the airport. Building code will allow you to design a two-story 13,000 square foot luxury home. Conceptual plans available on request.",,,33140,6,,,,,,42,Miami-Dade County,02-32-28-001-1910,09/02/2019 3:07:15 PM,,
A10742740,Active,1835 W 27th St,8,9,,16900000,,10/04/2019 12:00:00 AM,,Miami Beach,SUNSET ISLANDS-ISLAND NO,22192,10455,9091,2010,"Concrete Block Construction, Cbs Construction",Attached,Three Or More Stories,Central Heat,Central Cooling,2,"Driveway, Other Parking",,"Breakfast Area, Formal Dining, Snack Bar/Counter",Deck,"Marble Floors, Wood Floors","First Floor Entry, Closet Cabinetry, Cooking Island, Pantry, Chandelier To Be Replaced",1/2 To Less Than 3/4 Acre Lot,Below Ground Pool,0000,,"Guest House, Maid/In-Law Quarters, Media Room, Studio Apartment, Utility Room/Laundry",Municipal Sewer,"Bay, Intracoastal View, Pool Area View",Municipal Water,,SUNSET ISLANDS-ISLAND NO,263652,,True,,R35-WF/Pool/Ocean Access,False,False,,,,,"Maintained Community, Security Patrol",,No Restrictions,,Yearly,,,,1400,,,,,,,"Entertain on a grand scale at this estate on Miami Beach’s idyllic Sunset Island II. Your guests will indulge in sweeping bay views from almost every gallery-like room. Impress them as they overlook your elaborate pool or private dock; perfect for your yacht. Or retreat to your two-level master suite, a personal oasis with its own tower and three private balconies. Eight bedrooms can accommodate a large family and staff, while the pool house, nestled behind the waterfall, is perfect for that honored guest. The home was recently fully renovated, to update it with all the amenities expected of luxurious contemporary life, such as a whole-home automation and audio system, while preserving its architecturally significant features and magnificently dramatic moments.",,,33140,27,,,,,,10,Miami-Dade County,02-32-28-001-1230,10/04/2019 5:45:41 PM,,
A10545960,Active,1633 N View Dr,6,7,3,16900000,,10/01/2018 12:00:00 AM,,Miami Beach,SUNSET ISLANDS-ISLAND NO,25847,11671,9634,2009,Concrete Block Construction,Detached,Two Story,Central Heat,Central Cooling,2,Driveway,Attached,Formal Dining,"Awnings, Built-In Grill, Exterior Lighting, Fence, High Impact Doors, Open Balcony, Patio","Marble Floors, Wood Floors","First Floor Entry, Bar, Built-Ins, Cooking Island, Elevator, French Doors, Volume Ceilings, Walk-In Closets",1/4 To Less Than 1/2 Acre Lot,Below Ground Pool,0,,"Den/Library/Office, Family Room, Guest House, Maid/In-Law Quarters",Municipal Sewer,"Bay, Garden View, Pool Area View",Municipal Water,"Blinds/Shades, High Impact Windows, Impact Glass",SUNSET ISLANDS-ISLAND NO,92590,,True,"Bidet, Dual Sinks, Separate Tub & Shower",R35-WF/Pool/Ocean Access,False,False,,,,,Other Subdiv/Park Info,,Other Restrictions,,Yearly,,,,1400,,,,,,,"Impeccable waterfront estate located in the heart of Miami Beach on desirable Sunset Island I. This meticulously curated property is the epitome of luxury with 116 ft of waterfrontage, 6 bedrooms, 7 full and 3 half bathrooms, summer kitchen, saltwater pool and spa, and endless water views throughout. Exquisite soaring archways frame large living and multiple dining/entertaining spaces. The gourmet eat-in chef’s kitchen features top of the line stainless steel appliances, double  islands and opens into the spacious family room. Enjoy tranquil water views from the master suite complete with hardwood floors, two spacious walk-in closets and serene master bath with dual vanity and soaking tub. Additional features include library/office, 2 car garage and separate guest house.",,,33140,38,,,,,,378,Miami-Dade County,02-32-28-001-0310,10/05/2018 6:01:22 PM,,
A10646059,Active,802 W Dilido Dr,5,5,1,16850000,,03/28/2019 12:00:00 AM,,Miami Beach,DI LIDO ISLAND,10500,7267,5622,2019,"Cbs Construction, Slab Construction, Stone Exterior Construction",Attached,Two Story,Central Heat,Central Cooling,2,Driveway,Attached,"Dining/Living Room, Eat-In Kitchen, Formal Dining","Built-In Grill, Deck, Exterior Lighting, Fence, High Impact Doors, Open Balcony","Marble Floors, Wood Floors","First Floor Entry, Built-Ins, Cooking Island",Less Than 1/4 Acre Lot,"Below Ground Pool, Gunite, Heated",42x18,,"Atrium, Den/Library/Office, Family Room, Media Room, Utility Room/Laundry",Municipal Sewer,Bay,Municipal Water,"Blinds/Shades, High Impact Windows, Thermal Windows",DI LIDO ISLAND,67131,,True,"Bidet, Dual Sinks, Separate Tub & Shower",R35-WF/Pool/Ocean Access,False,False,,,,,"Public Road, Street Lights, Voluntary Hoa",,No Restrictions,,,,,,,,,,,,,"Milan-based, Architectural Digest 2019 Designer of the Year Quincoces-Dragò & Partners created a timeless experience on the Venetian intersecting light & space in Miami’s natural landscape. The facade of board-formed concrete, louvers and coral stone is the epitome of organic modernism. Multiple courtyards/terraces create a tropical dimension where interiors transition seamlessly to the exterior. Programming includes a grand 1,200SF master, upstairs lounge, cinema room,airy living areas, and balanced guest rooms & staff quarters. Purely architectural and thoughtfully curated with the highest materials and finishings. The resort yard offers covered seating and dining, Summer kitchen, new dock & lift, and a 40ft infinity pool to revel in Western views of sunsets and downtown nightscapes.",,"10,500",33139,13,,,,,,200,Miami-Dade County,02-32-32-011-0480,03/28/2019 5:21:09 PM,,
A10593747,Active,35 E Dilido Dr,5,5,2,16850000,,01/05/2019 12:00:00 AM,,Miami Beach,DI LIDO ISLAND,14221,8577,6967,2019,Cbs Construction,Attached,Two Story,Central Heat,Central Cooling,3,"Covered Parking, Driveway",Attached,"Breakfast Area, Dining/Living Room","Barbeque, Built-In Grill, Deck, Exterior Lighting, High Impact Doors, Open Balcony","Concrete Floors, Tile Floors, Wood Floors","First Floor Entry, Built-Ins, Closet Cabinetry, Cooking Island, Elevator, Foyer Entry, Walk-In Closets",1/4 To Less Than 1/2 Acre Lot,Below Ground Pool,0,,"Den/Library/Office, Family Room, Maid/In-Law Quarters",Municipal Sewer,"Bay, Ocean View, Water View",Municipal Water,"Blinds/Shades, High Impact Windows",DI LIDO ISLAND,80332,,True,"Dual Sinks, Separate Tub & Shower",R35-WF/Pool/Ocean Access,False,False,,,,,"Paved Road, Sidewalks",,No Restrictions,,,,,,,,,,,,,"Architectural modern masterpiece and one-of-a-kind work of art on coveted Venetian Islands! The art connoisseur, interior design lover,and future owner will revel in this fully custom awe inspiring home.Boasting expansive Biscayne Bay waterfront views, soaring ceilings mixed w/cantilevered concrete & voluminous glass, floating sculpture staircase w/illuminated black quartz, unique 19ft NOA rated entry door never again replicated and interior tropical garden w/sustained irrigation system. Chef inspired enormous tailor made Snaidero kitchen & bar w/temp controlled glass wine room is an entertainers dream! In addition, each of the 5 bedrooms have en suite baths & fully built out custom closets, 2 separate family rooms w/incredible views, commercial grade elevator, and 3 car collectors garage",,14221,33139,37,,,,,,282,Miami-Dade County,02-32-32-011-0030,01/05/2019 11:13:12 AM,,
A10675380,Active,38 S Hibiscus Dr,5,5,1,16750000,,05/17/2019 12:00:00 AM,,Miami Beach,Hibiscus Island,12221,7000,7000,2019,Cbs Construction,Detached,Two Story,Central Heat,Central Cooling,2,Covered Parking,Attached,Dining/Living Room,"Deck, Open Balcony, Other",Tile Floors,"First Floor Entry, Cooking Island",1/4 To Less Than 1/2 Acre Lot,Below Ground Pool,0,,"Separate Guest/In-Law Quarters, Other",Municipal Sewer,"Bay, Ocean View, Water View",Municipal Water,,Hibiscus Island,75172,,True,,R35-WF/Pool/Ocean Access,False,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,HIBISCUS ISLAND,,,,"New Modern, Uniquely designed Elevated “Glass” house on gated and secured Hibiscus Island. Southern exposure, panoramic views of Biscayne Bay and Downtown. Private entry garden capturing sea breeze with an open floor plan with tall 20’ ceiling entry leading to glassed central courtyard, adding natural light and enhancing views. Spacious master suite, captivating scenes and oversized terrace. Rare separate guest house with full kitchen and 2 car garage. Custom furniture professionally decorated throughout. Sleek infinity edge pool with concealed equipment, outdoor kitchen and custom outdoor seating. Elevator leading to private rooftop terrace. Island amenities include tennis, basketball, playground, newly paved streets, new utilities, new landscaping and police protection.",,12221,33139,54,,,,,,150,Miami-Dade County,02-32-32-006-0680,05/17/2019 4:24:53 PM,,
A10645273,Active,1475 N View Dr,6,6,2,16500000,,03/25/2019 12:00:00 AM,,Miami Beach,SUNSET ISLANDS-ISLAND NO,24534,8022,,1952,Cbs Construction,Detached,"Two Story, Other","Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,"Circular Drive, Driveway, Pavers",Attached,"Breakfast Area, Eat-In Kitchen, L Shaped Dining, Snack Bar/Counter","Barbeque, Built-In Grill, Deck, Exterior Lighting, High Impact Doors, Open Balcony, Open Porch","Ceramic Floor, Marble Floors, Wood Floors","First Floor Entry, Built-Ins, Closet Cabinetry, Foyer Entry, Walk-In Closets",1/2 To Less Than 3/4 Acre Lot,Below Ground Pool,0,,"Den/Library/Office, Family Room, Great Room, Recreation Room, Utility Room/Laundry, Workshop",Municipal Sewer,"Bay, Garden View","Municipal Water, Well Water","Bay Window, Blinds/Shades, High Impact Windows",SUNSET ISLANDS-ISLAND NO,153344,,True,"Dual Sinks, Separate Tub & Shower, Whirlpool/Spa",R35-WF/Pool/Ocean Access,False,False,,,,,"Gate Guarded, Maintained Community, Mandatory Hoa, Public Road",,Assoc Approval Required,,Yearly,,,,1400,,,Sunset Islands,,,,"Elegantly restored bay front mid-century estate on prestigious Sunset Island I. Contemporary and elegant interiors with marble and hardwood floors. Luxurious finishes throughout. Master bedroom sanctuary, office, morning kitchen, walk-ins and spa bathroom. Chef's kitchen with top of the line appliances. Designer bathrooms. Landscaped courtyard entrance through loggia. Separate gym house, fully equipped summer kitchen with heated pool overlooking the wide bay. Alfresco dining, brand new dock, generator, brand new irrigation well system. Casual elegance, chic interiors, leisurely resort style island living in the heart of Miami Beach.",,,33140,27,,,,,,203,Miami-Dade County,02-32-28-001-0370,03/26/2019 3:58:03 PM,,
A10543865,Active,1511 W 27th St,7,10,1,15900000,,09/25/2018 12:00:00 AM,,Miami Beach,SUNSET ISLANDS-ISLAND NO,20000,,9964,2009,Concrete Block Construction,Attached,Two Story,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",3,"Driveway, Pavers",,Formal Dining,"Built-In Grill, Deck, Exterior Lighting, Fence, High Impact Doors, Open Balcony, Outdoor Shower, Patio","Marble Floors, Wood Floors","First Floor Entry, Built-Ins, Closet Cabinetry, Cooking Island, Foyer Entry, Pantry, Walk-In Closets",1/4 To Less Than 1/2 Acre Lot,Below Ground Pool,30x18,,"Den/Library/Office, Family Room, Media Room, Recreation Room, Storage Room, Utility Room/Laundry",Municipal Sewer,"Bay, Canal",Municipal Water,,SUNSET ISLANDS-ISLAND NO,70891,,True,"2 Master Bathrooms, Separate Tub & Shower",R35-WF/Pool/Ocean Access,False,False,,,,,"Gate Guarded, Mandatory Hoa",,Other Restrictions,,Yearly,,,,1400,,,,,,,"Charming Mediterranean Estate nestled away in the prestigious Sunset Islands. Boasting 100 feet on the water with direct ocean access, this 7 Bedroom 10.5 bathroom estate with 9,964 sq ft is perfect for any yachting enthusiast with the ability to dock a large yacht. Steps from all the action in Miami Beach and at the same time privately situated to relax and unwind. With a meticulous design and an exceptional layout, it is perfect for any home buyer looking to entertain yet maintain privacy. Features a new custom built NBA quality basketball court.",,,33140,51,,,,,,384,Miami-Dade County,02-32-28-001-0830,09/26/2018 3:24:21 PM,,
A10746916,Active,34 Star Island Dr,5,4,0,15300000,,09/26/2019 12:00:00 AM,,Miami Beach,STAR ISLAND CORRECTED,40000,7998,5493,1961,Cbs Construction,Attached,Two Story,Central Heat,Central Cooling,4,"Circular Drive, Covered Parking, Driveway, Other Parking",Attached,Formal Dining,None,Other Floors,"First Floor Entry, Other Interior Features",3/4 To Less Than 1 Acre Lot,Below Ground Pool,0,,"Cottage, Florida Room, Utility Room/Laundry",Municipal Sewer,Bay,Municipal Water,Other Windows,STAR ISLAND CORRECTED,46543,False,True,,R35-WF/Pool/Ocean Access,False,False,,,,,Gate Guarded,,No Leasing,,,,,,,,,,,,,"Great value on this large 40,000 sf lot with 100’ of water frontage. Star island is amongst Miami Beach’s most prestigious gated Islands, with record breaking sales, and exclusivity; yet perfectly situated in the heart of South Beach. Easy ocean access, minutes from Brickell and Downtown.Large land, great views, and great location.",,,33139,10,,,,,,18,Miami-Dade County,02-42-04-001-0280,09/27/2019 5:17:13 PM,,
A10740544,Active,27 E Dilido Dr,7,7,1,15000000,,09/15/2019 12:00:00 AM,,Miami Beach,DI LIDO ISLAND,13408,9190,7167,2015,Cbs Construction,Attached,Two Story,Central Heat,"Central Cooling, Electric Cooling",2,Driveway,Attached,,"Open Balcony, Open Porch","Marble Floors, Wood Floors","Built-Ins, Walk-In Closets",1/4 To Less Than 1/2 Acre Lot,"Auto Pool Clean, Below Ground Pool, Concrete, Free Form, Gunite, Heated",27x15,,Great Room,Municipal Sewer,Bay,Municipal Water,Impact Glass,DI LIDO ISLAND,109487,,True,,R35-WF/Pool/Ocean Access,False,False,,,,,"Public Road, Street Lights",,Dock Restrictions,,,,,,,,,,,,,"Magnificent 7 bedroom 7.5 bath new transitional style waterfront home located on highly sought after SE tip of  Dilido Island. Warm sunrise views, as well as sunset & downtown Miami views from private dock with boat lift & separate large slip.  Traditional exterior combined with a modern transitional interior built from the highest quality materials.  Beautiful Hartman solid mahogany hurricane-rated doors and windows.  Highest quality cabinetry, with wood & limestone floors throughout. Designer kitchen open to dining area & family room with waterfront views. Spacious bedrooms all with individually designer en-suite baths. Lush tropical landscaped yard with fully mature king palms.  Pool & full-house generator.  A must see for anyone who cherishes both traditional or modern homes!",,,33139,40,,,,,,29,Miami-Dade County,02-32-32-011-0050,09/17/2019 11:56:10 AM,,
A10678867,Active,100 W San Marino Dr,5,5,2,14995000,,05/23/2019 12:00:00 AM,,Miami Beach,SAN MARINO ISLAND,10500,0,0,2020,Concrete Block Construction,Attached,Two Story,Central Heat,Central Cooling,2,Driveway,,,"Barbeque, Deck",Ceramic Floor,First Floor Entry,1/4 To Less Than 1/2 Acre Lot,Above Ground Pool,na,,Utility Room/Laundry,Municipal Sewer,"Bay, Pool Area View",Municipal Water,,SAN MARINO ISLAND,77286,,True,,R35-WF/Pool/Ocean Access,False,False,,,,,Public Road,,No Restrictions,,,,,,,,,,,,,"New Construction. Gorgeous 2-story contemporary waterfront home located on the Venetian Islands with incredible views of the Miami downtown skyline, open bay & the most dramatic sunsets in Miami affords an enviable luxury lifestyle in a prestigious, sought-after locale.",,,33139,2,,,,,,144,Miami-Dade County,02-32-32-003-0070,05/23/2019 12:50:06 PM,,
A10735517,Active,1350 W 29th St,5,6,2,14900000,,08/16/2019 12:00:00 AM,,Miami Beach,SUNSET LAKE,25085,7394,7295,1934,Cbs Construction,Detached,Two Story,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",4,Driveway,,,"Barbeque, Fence, Patio","Marble Floors, Other Floors, Wood Floors","Built-Ins, Cooking Island, Fireplace, Foyer Entry",Less Than 1/4 Acre Lot,Below Ground Pool,0,,Guest House,Municipal Sewer,"Bay, Pool Area View",Municipal Water,,SUNSET LAKE,47534,,True,,R35-WF/Pool/Ocean Access,False,False,,,,,No Subdiv/Park Info,,Other Restrictions,,,,,,,,,SUNSET LAKE,,,,"Enjoy peace & serenity w/ wide sweeping views of Sunset Lake & 325’ of WF. This grand estate offers stunning panoramic views upon beautifully maintained grounds spanning 25,085 SF. Reminiscent of a private Tuscan hideaway, this elegant home offers an escape in the heart of Miami Beach infused with romance & beauty at every turn. With 8,648 total SF, the home features grand spaces of abundant light & majestic outdoor gardens. Accessed through automated gates & down a lushly landscaped Chicago Brick driveway, the home boasts 5BR/6+2BA. Coveted features: 2 private docks (84’ dock on the side that does not block view), heated pool, 2nd floor guest apartment, guest house, gourmet kitchen, his/her master closets, bathrooms & offices, media room, breakfast room, 3 garages & large covered patio.",,,33140,30,,,,,,59,Miami-Dade County,02-32-27-008-0780,09/12/2019 6:02:43 PM,,
A10736673,Active,2050 N Bay Rd,9,8,0,14900000,,09/09/2019 12:00:00 AM,,Miami Beach,AMD PLAT OF SUNSET LAKE S,33000,8356,7565,1933,Concrete Block Construction,Attached,Two Story,Central Heat,Central Cooling,2,"Circular Drive, Driveway",Attached,Formal Dining,"Deck, Fence, Open Balcony, Patio, Tennis Court","Marble Floors, Terrazzo Floors, Tile Floors, Wood Floors","Built-Ins, Fireplace, Foyer Entry, Roman Tub, Walk-In Closets",3/4 To Less Than 1 Acre Lot,"Below Ground Pool, Concrete, Heated",0,,"Den/Library/Office, Family Room, Florida Room, Guest House, Maid/In-Law Quarters, Utility Room/Laundry",Municipal Sewer,"Bay, Pool Area View",Municipal Water,Impact Glass,AMD PLAT OF SUNSET LAKE S,175064,,True,"Bidet, Separate Tub & Shower",R35-WF/Pool/Ocean Access,False,False,,,,,Public Road,,No Restrictions,,,,,,,,,,,,,"Spectacular estate re-stored by Wallace Tutt, the perfect old world charm with modern flair. Luxurious master and bath, world class recording studio designed by Grammy winning engineer Rafael Sardina, formal dining, high ceilings, tennis court, heated pool, gym and guest a pt. This property brags dazzling wide water see Sunset Lake from resort like terrace, 150.8 profound water facade and private larger than usual ensured dock with vessel lifts. Situated within walking distance to shops and restaurants in world renown Miami Beach.",,,33140,20,,,,,,35,Miami-Dade County,02-32-27-008-1390,09/10/2019 2:42:11 PM,,
A10573394,Active,1525 W 24th St,7,8,2,14900000,,11/01/2018 12:00:00 AM,,Miami Beach,SUNSET ISLANDS-ISLAND NO,27300,9696,9696,2005,Cbs Construction,Attached,Two Story,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",4,Circular Drive,,,"Open Balcony, Open Porch, Patio",Marble Floors,"First Floor Entry, Bar, Elevator, Foyer Entry, French Doors, Walk-In Closets",Other Lot Description,Below Ground Pool,0,,"Den/Library/Office, Family Room, Media Room, Storage Room, Utility Room/Laundry",Municipal Sewer,Water View,Municipal Water,,SUNSET ISLANDS-ISLAND NO,209278,,True,,R35-WF/Pool/Ocean Access,False,False,,,,,Other Subdiv/Park Info,,Other Restrictions,,Monthly,,,,2100,,,,,,,"Welcome to Villa D’Este where astounding architectural design exudes royal glamour & allure. This luxurious custom-built waterfront home on coveted Sunset Island III offers 156FT WF & direct Biscayne Bay access w/private dock. 7BR/8+2BA residence offers high style & elegance. Magnificent foyer entrance w/ an imperial staircase opens to a beautiful courtyard leading to the opulent open living room offering stunning views of the outdoors. Home’s amenities include: chef’s kitchen w/ top-of-the-line appliances, formal dining room, theater, elevator, wet bar, maid’s quarters, 4 car garage & sumptuous master suite w/ 2 full baths & boutique style walk-in closets. The outdoors offer lush landscaping, opulent pool/spa, summer kitchen & rooftop terrace. For the most sophisticated & discerning buyer",,,33140,36,,,,,,347,Miami-Dade County,02-32-28-001-1430,11/20/2018 5:11:53 PM,,
A10377036,Active,1401 W 27th St,8,9,1,14750000,,12/08/2017 12:00:00 AM,,Miami Beach,SUNSET ISLANDS-ISLAND NO,20000,11814,9438,2001,Cbs Construction,Attached,Two Story,"Central Heat, Electric Heat","Central Cooling, Electric Cooling, Zoned Cooling",3,Driveway,Attached,"Breakfast Area, Formal Dining","Exterior Lighting, Open Balcony","Other Floors, Wood Floors","Built-Ins, Exclusions, Fireplace, Foyer Entry, French Doors, Walk-In Closets, Wet Bar",1/4 To Less Than 1/2 Acre Lot,Below Ground Pool,0,,"Family Room, Media Room, Storage Room, Studio Apartment, Utility Room/Laundry",Municipal Sewer,Bay,Municipal Water,Arched Windows,SUNSET ISLANDS-ISLAND NO,125082,,True,Whirlpool/Spa,R35-WF/Pool/Ocean Access,False,False,,,,,Gate Guarded,,Other Restrictions,,Yearly,,,,1400,,,,,,,"Reminiscent of an opulent Italian villa, this magnificent Sunset Island estate affords space, privacy, and luxury on an expansive 20,000 SF lot overlooking sparkling Biscayne Bay. A private driveway, stunning lush landscaping and intricately thought-out, custom designed spaces lead to luxury living at its finest. This one-of-a-kind smart residence offers 8BR, 9+1BA & boasts 9,647 SF including a separate 2 bedroom,2 bathroom guest house. Offering 100 ft on deep water w/a dock and boatlift, the outdoors are an entertainers paradise w/a beautiful heated pool w/spa & expansive outdoor patio. Feat include:oversized gourmet kitchen w/top of the line appliances, fine Jerusalem stone floors, elegant crown molding throughout, Crestron controlled, custom built entertainment center and library/office",,"20,000 SF",33140,23,,,,,,592,Miami-Dade County,02-32-28-001-0860,12/08/2017 3:04:03 PM,,
